Entity,Code,Date,Total confirmed cases of COVID-19
Senegal,SEN,2020-08-03,10386
Senegal,SEN,2020-08-04,10432
Senegal,SEN,2020-08-05,10538
Senegal,SEN,2020-08-06,10715
Senegal,SEN,2020-08-07,10887
Senegal,SEN,2020-08-08,11003
Senegal,SEN,2020-08-09,11175
Senegal,SEN,2020-08-10,11312
Senegal,SEN,2020-08-11,11380
Senegal,SEN,2020-08-12,11587
Senegal,SEN,2020-08-13,11740
Senegal,SEN,2020-08-14,11872
Senegal,SEN,2020-08-15,12032
Senegal,SEN,2020-08-16,12162
Senegal,SEN,2020-08-17,12237
Senegal,SEN,2020-08-18,12305
Senegal,SEN,2020-08-19,12446
Senegal,SEN,2020-08-20,12559
Senegal,SEN,2020-08-21,12689
Senegal,SEN,2020-08-22,12850
Senegal,SEN,2020-08-23,12949
Senegal,SEN,2020-08-24,13013
Senegal,SEN,2020-08-25,13056
Senegal,SEN,2020-08-26,13186
Senegal,SEN,2020-08-27,13294
Senegal,SEN,2020-08-28,13384
Senegal,SEN,2020-08-29,13456
Senegal,SEN,2020-08-30,13556
Senegal,SEN,2020-08-31,13611
Senegal,SEN,2020-09-01,13655
Senegal,SEN,2020-09-02,13743
Senegal,SEN,2020-09-03,13826
Senegal,SEN,2020-09-04,13881
Senegal,SEN,2020-09-05,13948
Senegal,SEN,2020-09-06,13987
Senegal,SEN,2020-09-07,14014
Senegal,SEN,2020-09-08,14044
Senegal,SEN,2020-09-09,14102
Senegal,SEN,2020-09-10,14150
Senegal,SEN,2020-09-11,14193
Senegal,SEN,2020-09-12,14237
Senegal,SEN,2020-09-13,14280
Senegal,SEN,2020-09-14,14306
Senegal,SEN,2020-09-15,14529
Senegal,SEN,2020-09-16,14568
Senegal,SEN,2020-09-17,14618
Senegal,SEN,2020-09-18,14645
Senegal,SEN,2020-09-19,14688
Senegal,SEN,2020-09-20,14714
Senegal,SEN,2020-09-21,14738
Senegal,SEN,2020-09-22,14759
Senegal,SEN,2020-09-23,14795
Senegal,SEN,2020-09-24,14816
Senegal,SEN,2020-09-25,14839
Senegal,SEN,2020-09-26,14869
Senegal,SEN,2020-09-27,14909
Senegal,SEN,2020-09-28,14919
Senegal,SEN,2020-09-29,14945
Senegal,SEN,2020-09-30,14982
Senegal,SEN,2020-10-01,15019
Senegal,SEN,2020-10-02,15051
Senegal,SEN,2020-10-03,15068
Senegal,SEN,2020-10-04,15094
Senegal,SEN,2020-10-05,15122
Senegal,SEN,2020-10-06,15141
Senegal,SEN,2020-10-07,15174
Senegal,SEN,2020-10-08,15190
Senegal,SEN,2020-10-09,15213
Senegal,SEN,2020-10-10,15244
Senegal,SEN,2020-10-11,15268
Senegal,SEN,2020-10-12,15292
Senegal,SEN,2020-10-13,15307
Senegal,SEN,2020-10-14,15331
Senegal,SEN,2020-10-15,15348
Senegal,SEN,2020-10-16,15368
Senegal,SEN,2020-10-17,15392
Senegal,SEN,2020-10-18,15418
Senegal,SEN,2020-10-19,15432
Senegal,SEN,2020-10-20,15459
Senegal,SEN,2020-10-21,15484
Senegal,SEN,2020-10-22,15508
Senegal,SEN,2020-10-23,15525
Senegal,SEN,2020-10-24,15543
Senegal,SEN,2020-10-25,15551
Senegal,SEN,2020-10-26,15565
Senegal,SEN,2020-10-27,15571
Senegal,SEN,2020-10-28,15582
Senegal,SEN,2020-10-29,15593
Senegal,SEN,2020-10-30,15605
Senegal,SEN,2020-10-31,15616
Senegal,SEN,2020-11-01,15630
Senegal,SEN,2020-11-02,15637
Senegal,SEN,2020-11-03,15640
Senegal,SEN,2020-11-04,15650
Senegal,SEN,2020-11-05,15668
Senegal,SEN,2020-11-06,15676
Senegal,SEN,2020-11-07,15693
Senegal,SEN,2020-11-08,15708
Senegal,SEN,2020-11-09,15711
Senegal,SEN,2020-11-10,15720
Senegal,SEN,2020-11-11,15735
Senegal,SEN,2020-11-12,15744
Senegal,SEN,2020-11-13,15755
Senegal,SEN,2020-11-14,15779
Senegal,SEN,2020-11-15,15793
Senegal,SEN,2020-11-16,15801
Senegal,SEN,2020-11-17,15806
Senegal,SEN,2020-11-18,15823
Senegal,SEN,2020-11-19,15835
Senegal,SEN,2020-11-20,15848
Senegal,SEN,2020-11-21,15865
Senegal,SEN,2020-11-22,15882
Senegal,SEN,2020-11-23,15897
Senegal,SEN,2020-11-24,15908
Senegal,SEN,2020-11-25,15927
Senegal,SEN,2020-11-26,15960
Senegal,SEN,2020-11-27,15981
Senegal,SEN,2020-11-28,16027
Senegal,SEN,2020-11-29,16075
Senegal,SEN,2020-11-30,16089
Senegal,SEN,2020-12-01,16107
Senegal,SEN,2020-12-02,16173
Senegal,SEN,2020-12-03,16217
Senegal,SEN,2020-12-04,16297
Senegal,SEN,2020-12-05,16397
Senegal,SEN,2020-12-06,16477
Senegal,SEN,2020-12-07,16553
Senegal,SEN,2020-12-08,16596
Senegal,SEN,2020-12-09,16665
Senegal,SEN,2020-12-10,16766
Senegal,SEN,2020-12-11,16893
Senegal,SEN,2020-12-12,17061
Senegal,SEN,2020-12-13,17075
Senegal,SEN,2020-12-14,17146
Senegal,SEN,2020-12-15,17216
Senegal,SEN,2020-12-16,17336
Senegal,SEN,2020-12-17,17451
Senegal,SEN,2020-12-18,17559
Senegal,SEN,2020-12-19,17670
Senegal,SEN,2020-12-20,17758
Senegal,SEN,2020-12-21,17879
Senegal,SEN,2020-12-22,17945
Senegal,SEN,2020-12-23,18043
Senegal,SEN,2020-12-24,18200
Senegal,SEN,2020-12-25,18369
Senegal,SEN,2020-12-26,18523
Senegal,SEN,2020-12-27,18609
Senegal,SEN,2020-12-28,18728
Senegal,SEN,2020-12-29,18806
Senegal,SEN,2020-12-30,18945
Senegal,SEN,2020-12-31,19140
Senegal,SEN,2021-01-01,19364
Senegal,SEN,2021-01-02,19511
Senegal,SEN,2021-01-03,19697
Senegal,SEN,2021-01-04,19803
Senegal,SEN,2021-01-05,19964
Senegal,SEN,2021-01-06,20156
Senegal,SEN,2021-01-07,20376
Senegal,SEN,2021-01-08,20672
Senegal,SEN,2021-01-09,21000
Senegal,SEN,2021-01-10,21245
Senegal,SEN,2021-01-11,21533
Senegal,SEN,2021-01-12,21685
Senegal,SEN,2021-01-13,21883
Senegal,SEN,2021-01-14,22178
Senegal,SEN,2021-01-15,22396
Senegal,SEN,2021-01-16,22738
Senegal,SEN,2021-01-17,23028
Senegal,SEN,2021-01-18,23224
Senegal,SEN,2021-01-19,23392
Senegal,SEN,2021-01-20,23642
Senegal,SEN,2021-01-21,23909
Senegal,SEN,2021-01-22,24209
Senegal,SEN,2021-01-23,24459
Senegal,SEN,2021-01-24,24727
Senegal,SEN,2021-01-25,24993
Senegal,SEN,2021-01-26,25127
Senegal,SEN,2021-01-27,25407
Senegal,SEN,2021-01-28,25711
Senegal,SEN,2021-01-29,25895
Senegal,SEN,2021-01-30,26213
Senegal,SEN,2021-01-31,26523
Senegal,SEN,2021-02-01,26927
Senegal,SEN,2021-02-02,27080
Senegal,SEN,2021-02-03,27365
Senegal,SEN,2021-02-04,27733
Senegal,SEN,2021-02-05,28106
Senegal,SEN,2021-02-06,28489
Senegal,SEN,2021-02-07,28760
Senegal,SEN,2021-02-08,29057
Senegal,SEN,2021-02-09,29245
Senegal,SEN,2021-02-10,29521
Senegal,SEN,2021-02-11,29914
Senegal,SEN,2021-02-12,30376
Senegal,SEN,2021-02-13,30641
Senegal,SEN,2021-02-14,31007
Senegal,SEN,2021-02-15,31275
Senegal,SEN,2021-02-16,31476
Senegal,SEN,2021-02-17,31771
Senegal,SEN,2021-02-18,32099
Senegal,SEN,2021-02-19,32378
Senegal,SEN,2021-02-20,32630
Serbia,SRB,2020-03-06,1
Serbia,SRB,2020-03-07,1
Serbia,SRB,2020-03-08,1
Serbia,SRB,2020-03-09,1
Serbia,SRB,2020-03-10,5
Serbia,SRB,2020-03-11,12
Serbia,SRB,2020-03-12,19
Serbia,SRB,2020-03-13,35
Serbia,SRB,2020-03-14,46
Serbia,SRB,2020-03-15,48
Serbia,SRB,2020-03-16,55
Serbia,SRB,2020-03-17,65
Serbia,SRB,2020-03-18,83
Serbia,SRB,2020-03-19,103
Serbia,SRB,2020-03-20,135
Serbia,SRB,2020-03-21,171
Serbia,SRB,2020-03-22,222
Serbia,SRB,2020-03-23,249
Serbia,SRB,2020-03-24,303
Serbia,SRB,2020-03-25,384
Serbia,SRB,2020-03-26,384
Serbia,SRB,2020-03-27,457
Serbia,SRB,2020-03-28,659
Serbia,SRB,2020-03-29,741
Serbia,SRB,2020-03-30,785
Serbia,SRB,2020-03-31,900
Serbia,SRB,2020-04-01,1060
Serbia,SRB,2020-04-02,1171
Serbia,SRB,2020-04-03,1476
Serbia,SRB,2020-04-04,1624
Serbia,SRB,2020-04-05,1908
Serbia,SRB,2020-04-06,2200
Serbia,SRB,2020-04-07,2447
Serbia,SRB,2020-04-08,2666
Serbia,SRB,2020-04-09,2867
Serbia,SRB,2020-04-10,3105
Serbia,SRB,2020-04-11,3380
Serbia,SRB,2020-04-12,3630
Serbia,SRB,2020-04-13,4054
Serbia,SRB,2020-04-14,4465
Serbia,SRB,2020-04-15,4873
Serbia,SRB,2020-04-16,5318
Serbia,SRB,2020-04-17,5690
Serbia,SRB,2020-04-18,5994
Serbia,SRB,2020-04-19,6318
Serbia,SRB,2020-04-20,6630
Serbia,SRB,2020-04-21,6890
Serbia,SRB,2020-04-22,7144
Serbia,SRB,2020-04-23,7276
Serbia,SRB,2020-04-24,7483
Serbia,SRB,2020-04-25,7779
Serbia,SRB,2020-04-26,8042
Serbia,SRB,2020-04-27,8275
Serbia,SRB,2020-04-28,8497
Serbia,SRB,2020-04-29,8724
Serbia,SRB,2020-04-30,9009
Serbia,SRB,2020-05-01,9009
Serbia,SRB,2020-05-02,9362
Serbia,SRB,2020-05-03,9464
Serbia,SRB,2020-05-04,9557
Serbia,SRB,2020-05-05,9677
Serbia,SRB,2020-05-06,9791
Serbia,SRB,2020-05-07,9848
Serbia,SRB,2020-05-08,9943
Serbia,SRB,2020-05-09,10032
Serbia,SRB,2020-05-10,10032
Serbia,SRB,2020-05-11,10176
Serbia,SRB,2020-05-12,10243
Serbia,SRB,2020-05-13,10295
Serbia,SRB,2020-05-14,10374
Serbia,SRB,2020-05-15,10438
Serbia,SRB,2020-05-16,10496
Serbia,SRB,2020-05-17,10610
Serbia,SRB,2020-05-18,10699
Serbia,SRB,2020-05-19,10733
Serbia,SRB,2020-05-20,10833
Serbia,SRB,2020-05-21,10919
Serbia,SRB,2020-05-22,11024
Serbia,SRB,2020-05-23,11092
Serbia,SRB,2020-05-24,11159
Serbia,SRB,2020-05-25,11193
Serbia,SRB,2020-05-26,11227
Serbia,SRB,2020-05-27,11275
Serbia,SRB,2020-05-28,11300
Serbia,SRB,2020-05-29,11354
Serbia,SRB,2020-05-30,11381
Serbia,SRB,2020-05-31,11412
Serbia,SRB,2020-06-01,11430
Serbia,SRB,2020-06-02,11454
Serbia,SRB,2020-06-03,11523
Serbia,SRB,2020-06-04,11571
Serbia,SRB,2020-06-05,11667
Serbia,SRB,2020-06-06,11741
Serbia,SRB,2020-06-07,11823
Serbia,SRB,2020-06-08,11896
Serbia,SRB,2020-06-09,11965
Serbia,SRB,2020-06-10,12031
Serbia,SRB,2020-06-11,12102
Serbia,SRB,2020-06-12,12175
Serbia,SRB,2020-06-13,12251
Serbia,SRB,2020-06-14,12310
Serbia,SRB,2020-06-15,12367
Serbia,SRB,2020-06-16,12426
Serbia,SRB,2020-06-17,12522
Serbia,SRB,2020-06-18,12616
Serbia,SRB,2020-06-19,12709
Serbia,SRB,2020-06-20,12803
Serbia,SRB,2020-06-21,12894
Serbia,SRB,2020-06-22,12990
Serbia,SRB,2020-06-23,13092
Serbia,SRB,2020-06-24,13235
Serbia,SRB,2020-06-25,13372
Serbia,SRB,2020-06-26,13565
Serbia,SRB,2020-06-27,13792
Serbia,SRB,2020-06-28,14046
Serbia,SRB,2020-06-29,14288
Serbia,SRB,2020-06-30,14564
Serbia,SRB,2020-07-01,14836
Serbia,SRB,2020-07-02,15195
Serbia,SRB,2020-07-03,15504
Serbia,SRB,2020-07-04,15829
Serbia,SRB,2020-07-05,16131
Serbia,SRB,2020-07-06,16420
Serbia,SRB,2020-07-07,16719
Serbia,SRB,2020-07-08,17076
Serbia,SRB,2020-07-09,17342
Serbia,SRB,2020-07-10,17728
Serbia,SRB,2020-07-11,18073
Serbia,SRB,2020-07-12,18360
Serbia,SRB,2020-07-13,18639
Serbia,SRB,2020-07-14,18983
Serbia,SRB,2020-07-15,19334
Serbia,SRB,2020-07-16,19717
Serbia,SRB,2020-07-17,20109
Serbia,SRB,2020-07-18,20498
Serbia,SRB,2020-07-19,20894
Serbia,SRB,2020-07-20,21253
Serbia,SRB,2020-07-21,21605
Serbia,SRB,2020-07-22,22031
Serbia,SRB,2020-07-23,22443
Serbia,SRB,2020-07-24,22852
Serbia,SRB,2020-07-25,22852
Serbia,SRB,2020-07-26,23730
Serbia,SRB,2020-07-27,24141
Serbia,SRB,2020-07-28,24520
Serbia,SRB,2020-07-29,24892
Serbia,SRB,2020-07-30,25213
Serbia,SRB,2020-07-31,25552
Serbia,SRB,2020-08-01,25882
Serbia,SRB,2020-08-02,26193
Serbia,SRB,2020-08-03,26451
Serbia,SRB,2020-08-04,26738
Serbia,SRB,2020-08-05,27033
Serbia,SRB,2020-08-06,27332
Serbia,SRB,2020-08-07,27608
Serbia,SRB,2020-08-08,27863
Serbia,SRB,2020-08-09,28099
Serbia,SRB,2020-08-10,28262
Serbia,SRB,2020-08-11,28497
Serbia,SRB,2020-08-12,28751
Serbia,SRB,2020-08-13,28998
Serbia,SRB,2020-08-14,29233
Serbia,SRB,2020-08-15,29471
Serbia,SRB,2020-08-16,29682
Serbia,SRB,2020-08-17,29782
Serbia,SRB,2020-08-18,29890
Serbia,SRB,2020-08-19,30048
Serbia,SRB,2020-08-20,30209
Serbia,SRB,2020-08-21,30378
Serbia,SRB,2020-08-22,30548
Serbia,SRB,2020-08-23,30657
Serbia,SRB,2020-08-24,30714
Serbia,SRB,2020-08-25,30820
Serbia,SRB,2020-08-26,30974
Serbia,SRB,2020-08-27,31099
Serbia,SRB,2020-08-28,31207
Serbia,SRB,2020-08-29,31282
Serbia,SRB,2020-08-30,31365
Serbia,SRB,2020-08-31,31406
Serbia,SRB,2020-09-01,31482
Serbia,SRB,2020-09-02,31581
Serbia,SRB,2020-09-03,31676
Serbia,SRB,2020-09-04,31772
Serbia,SRB,2020-09-05,31849
Serbia,SRB,2020-09-06,31905
Serbia,SRB,2020-09-07,31941
Serbia,SRB,2020-09-08,31994
Serbia,SRB,2020-09-09,32078
Serbia,SRB,2020-09-10,32136
Serbia,SRB,2020-09-11,32228
Serbia,SRB,2020-09-12,32300
Serbia,SRB,2020-09-13,32408
Serbia,SRB,2020-09-14,32437
Serbia,SRB,2020-09-15,32511
Serbia,SRB,2020-09-16,32613
Serbia,SRB,2020-09-17,32695
Serbia,SRB,2020-09-18,32757
Serbia,SRB,2020-09-19,32840
Serbia,SRB,2020-09-20,32908
Serbia,SRB,2020-09-21,32938
Serbia,SRB,2020-09-22,32999
Serbia,SRB,2020-09-23,33080
Serbia,SRB,2020-09-24,33163
Serbia,SRB,2020-09-25,33238
Serbia,SRB,2020-09-26,33312
Serbia,SRB,2020-09-27,33384
Serbia,SRB,2020-09-28,33414
Serbia,SRB,2020-09-29,33479
Serbia,SRB,2020-09-30,33551
Serbia,SRB,2020-10-01,33662
Serbia,SRB,2020-10-02,33735
Serbia,SRB,2020-10-03,33842
Serbia,SRB,2020-10-04,33901
Serbia,SRB,2020-10-05,33952
Serbia,SRB,2020-10-06,34072
Serbia,SRB,2020-10-07,34193
Serbia,SRB,2020-10-08,34344
Serbia,SRB,2020-10-09,34517
Serbia,SRB,2020-10-10,34685
Serbia,SRB,2020-10-11,34787
Serbia,SRB,2020-10-12,34854
Serbia,SRB,2020-10-13,35006
Serbia,SRB,2020-10-14,35251
Serbia,SRB,2020-10-15,35454
Serbia,SRB,2020-10-16,35719
Serbia,SRB,2020-10-17,35946
Serbia,SRB,2020-10-18,36160
Serbia,SRB,2020-10-19,36282
Serbia,SRB,2020-10-20,36608
Serbia,SRB,2020-10-21,37120
Serbia,SRB,2020-10-22,37536
Serbia,SRB,2020-10-23,38115
Serbia,SRB,2020-10-24,38872
Serbia,SRB,2020-10-25,39486
Serbia,SRB,2020-10-26,39827
Serbia,SRB,2020-10-27,40880
Serbia,SRB,2020-10-28,42208
Serbia,SRB,2020-10-29,43592
Serbia,SRB,2020-10-30,45137
Serbia,SRB,2020-10-31,46954
Serbia,SRB,2020-11-01,48403
Serbia,SRB,2020-11-02,49205
Serbia,SRB,2020-11-03,51083
Serbia,SRB,2020-11-04,53495
Serbia,SRB,2020-11-05,55676
Serbia,SRB,2020-11-06,57958
Serbia,SRB,2020-11-07,60635
Serbia,SRB,2020-11-08,62747
Serbia,SRB,2020-11-09,64065
Serbia,SRB,2020-11-10,66888
Serbia,SRB,2020-11-11,70424
Serbia,SRB,2020-11-12,73765
Serbia,SRB,2020-11-13,77264
Serbia,SRB,2020-11-14,81086
Serbia,SRB,2020-11-15,84568
Serbia,SRB,2020-11-16,87381
Serbia,SRB,2020-11-17,92375
Serbia,SRB,2020-11-18,97988
Serbia,SRB,2020-11-19,104097
Serbia,SRB,2020-11-20,110351
Serbia,SRB,2020-11-21,116125
Serbia,SRB,2020-11-22,121120
Serbia,SRB,2020-11-23,126187
Serbia,SRB,2020-11-24,133029
Serbia,SRB,2020-11-25,140608
Serbia,SRB,2020-11-26,148214
Serbia,SRB,2020-11-27,155994
Serbia,SRB,2020-11-28,163035
Serbia,SRB,2020-11-29,169214
Serbia,SRB,2020-11-30,175438
Serbia,SRB,2020-12-01,183437
Serbia,SRB,2020-12-02,191356
Serbia,SRB,2020-12-03,199158
Serbia,SRB,2020-12-04,206940
Serbia,SRB,2020-12-05,213843
Serbia,SRB,2020-12-06,219652
Serbia,SRB,2020-12-07,226209
Serbia,SRB,2020-12-08,234027
Serbia,SRB,2020-12-09,241831
Serbia,SRB,2020-12-10,249224
Serbia,SRB,2020-12-11,255758
Serbia,SRB,2020-12-12,261437
Serbia,SRB,2020-12-13,266432
Serbia,SRB,2020-12-14,271364
Serbia,SRB,2020-12-15,277248
Serbia,SRB,2020-12-16,282601
Serbia,SRB,2020-12-17,287730
Serbia,SRB,2020-12-18,292640
Serbia,SRB,2020-12-19,296528
Serbia,SRB,2020-12-20,300062
Serbia,SRB,2020-12-21,303747
Serbia,SRB,2020-12-22,307827
Serbia,SRB,2020-12-23,312253
Serbia,SRB,2020-12-24,316344
Serbia,SRB,2020-12-25,320167
Serbia,SRB,2020-12-26,323367
Serbia,SRB,2020-12-27,326060
Serbia,SRB,2020-12-28,328619
Serbia,SRB,2020-12-29,331755
Serbia,SRB,2020-12-30,334991
Serbia,SRB,2020-12-31,337923
Serbia,SRB,2021-01-01,339997
Serbia,SRB,2021-01-02,341904
Serbia,SRB,2021-01-03,343870
Serbia,SRB,2021-01-04,346585
Serbia,SRB,2021-01-05,349238
Serbia,SRB,2021-01-06,352120
Serbia,SRB,2021-01-07,353907
Serbia,SRB,2021-01-08,356125
Serbia,SRB,2021-01-09,356125
Serbia,SRB,2021-01-10,359689
Serbia,SRB,2021-01-11,361782
Serbia,SRB,2021-01-12,363924
Serbia,SRB,2021-01-13,366191
Serbia,SRB,2021-01-14,368072
Serbia,SRB,2021-01-15,369823
Serbia,SRB,2021-01-16,371216
Serbia,SRB,2021-01-17,372533
Serbia,SRB,2021-01-18,374111
Serbia,SRB,2021-01-19,375799
Serbia,SRB,2021-01-20,377445
Serbia,SRB,2021-01-21,379093
Serbia,SRB,2021-01-22,380802
Serbia,SRB,2021-01-23,382285
Serbia,SRB,2021-01-24,383603
Serbia,SRB,2021-01-25,385126
Serbia,SRB,2021-01-26,387206
Serbia,SRB,2021-01-27,389045
Serbia,SRB,2021-01-28,390637
Serbia,SRB,2021-01-29,392354
Serbia,SRB,2021-01-30,393897
Serbia,SRB,2021-01-31,395263
Serbia,SRB,2021-02-01,397002
Serbia,SRB,2021-02-02,398905
Serbia,SRB,2021-02-03,400837
Serbia,SRB,2021-02-04,402700
Serbia,SRB,2021-02-05,404668
Serbia,SRB,2021-02-06,406352
Serbia,SRB,2021-02-07,407881
Serbia,SRB,2021-02-08,409841
Serbia,SRB,2021-02-09,411855
Serbia,SRB,2021-02-10,413943
Serbia,SRB,2021-02-11,415943
Serbia,SRB,2021-02-12,417871
Serbia,SRB,2021-02-13,419493
Serbia,SRB,2021-02-14,420879
Serbia,SRB,2021-02-15,422210
Serbia,SRB,2021-02-16,424020
Serbia,SRB,2021-02-17,426487
Serbia,SRB,2021-02-18,429048
Serbia,SRB,2021-02-19,431680
Serbia,SRB,2021-02-20,434122
Seychelles,SYC,2020-03-14,2
Seychelles,SYC,2020-03-15,2
Seychelles,SYC,2020-03-16,3
Seychelles,SYC,2020-03-17,4
Seychelles,SYC,2020-03-18,4
Seychelles,SYC,2020-03-19,6
Seychelles,SYC,2020-03-20,7
Seychelles,SYC,2020-03-21,7
Seychelles,SYC,2020-03-22,7
Seychelles,SYC,2020-03-23,7
Seychelles,SYC,2020-03-24,7
Seychelles,SYC,2020-03-25,7
Seychelles,SYC,2020-03-26,7
Seychelles,SYC,2020-03-27,7
Seychelles,SYC,2020-03-28,8
Seychelles,SYC,2020-03-29,8
Seychelles,SYC,2020-03-30,8
Seychelles,SYC,2020-03-31,10
Seychelles,SYC,2020-04-01,10
Seychelles,SYC,2020-04-02,10
Seychelles,SYC,2020-04-03,10
Seychelles,SYC,2020-04-04,10
Seychelles,SYC,2020-04-05,10
Seychelles,SYC,2020-04-06,11
Seychelles,SYC,2020-04-07,11
Seychelles,SYC,2020-04-08,11
Seychelles,SYC,2020-04-09,11
Seychelles,SYC,2020-04-10,11
Seychelles,SYC,2020-04-11,11
Seychelles,SYC,2020-04-12,11
Seychelles,SYC,2020-04-13,11
Seychelles,SYC,2020-04-14,11
Seychelles,SYC,2020-04-15,11
Seychelles,SYC,2020-04-16,11
Seychelles,SYC,2020-04-17,11
Seychelles,SYC,2020-04-18,11
Seychelles,SYC,2020-04-19,11
Seychelles,SYC,2020-04-20,11
Seychelles,SYC,2020-04-21,11
Seychelles,SYC,2020-04-22,11
Seychelles,SYC,2020-04-23,11
Seychelles,SYC,2020-04-24,11
Seychelles,SYC,2020-04-25,11
Seychelles,SYC,2020-04-26,11
Seychelles,SYC,2020-04-27,11
Seychelles,SYC,2020-04-28,11
Seychelles,SYC,2020-04-29,11
Seychelles,SYC,2020-04-30,11
Seychelles,SYC,2020-05-01,11
Seychelles,SYC,2020-05-02,11
Seychelles,SYC,2020-05-03,11
Seychelles,SYC,2020-05-04,11
Seychelles,SYC,2020-05-05,11
Seychelles,SYC,2020-05-06,11
Seychelles,SYC,2020-05-07,11
Seychelles,SYC,2020-05-08,11
Seychelles,SYC,2020-05-09,11
Seychelles,SYC,2020-05-10,11
Seychelles,SYC,2020-05-11,11
Seychelles,SYC,2020-05-12,11
Seychelles,SYC,2020-05-13,11
Seychelles,SYC,2020-05-14,11
Seychelles,SYC,2020-05-15,11
Seychelles,SYC,2020-05-16,11
Seychelles,SYC,2020-05-17,11
Seychelles,SYC,2020-05-18,11
Seychelles,SYC,2020-05-19,11
Seychelles,SYC,2020-05-20,11
Seychelles,SYC,2020-05-21,11
Seychelles,SYC,2020-05-22,11
Seychelles,SYC,2020-05-23,11
Seychelles,SYC,2020-05-24,11
Seychelles,SYC,2020-05-25,11
Seychelles,SYC,2020-05-26,11
Seychelles,SYC,2020-05-27,11
Seychelles,SYC,2020-05-28,11
Seychelles,SYC,2020-05-29,11
Seychelles,SYC,2020-05-30,11
Seychelles,SYC,2020-05-31,11
Seychelles,SYC,2020-06-01,11
Seychelles,SYC,2020-06-02,11
Seychelles,SYC,2020-06-03,11
Seychelles,SYC,2020-06-04,11
Seychelles,SYC,2020-06-05,11
Seychelles,SYC,2020-06-06,11
Seychelles,SYC,2020-06-07,11
Seychelles,SYC,2020-06-08,11
Seychelles,SYC,2020-06-09,11
Seychelles,SYC,2020-06-10,11
Seychelles,SYC,2020-06-11,11
Seychelles,SYC,2020-06-12,11
Seychelles,SYC,2020-06-13,11
Seychelles,SYC,2020-06-14,11
Seychelles,SYC,2020-06-15,11
Seychelles,SYC,2020-06-16,11
Seychelles,SYC,2020-06-17,11
Seychelles,SYC,2020-06-18,11
Seychelles,SYC,2020-06-19,11
Seychelles,SYC,2020-06-20,11
Seychelles,SYC,2020-06-21,11
Seychelles,SYC,2020-06-22,11
Seychelles,SYC,2020-06-23,11
Seychelles,SYC,2020-06-24,11
Seychelles,SYC,2020-06-25,11
Seychelles,SYC,2020-06-26,11
Seychelles,SYC,2020-06-27,20
Seychelles,SYC,2020-06-28,70
Seychelles,SYC,2020-06-29,77
Seychelles,SYC,2020-06-30,81
Seychelles,SYC,2020-07-01,81
Seychelles,SYC,2020-07-02,81
Seychelles,SYC,2020-07-03,81
Seychelles,SYC,2020-07-04,81
Seychelles,SYC,2020-07-05,81
Seychelles,SYC,2020-07-06,81
Seychelles,SYC,2020-07-07,81
Seychelles,SYC,2020-07-08,91
Seychelles,SYC,2020-07-09,94
Seychelles,SYC,2020-07-10,100
Seychelles,SYC,2020-07-11,100
Seychelles,SYC,2020-07-12,100
Seychelles,SYC,2020-07-13,100
Seychelles,SYC,2020-07-14,100
Seychelles,SYC,2020-07-15,100
Seychelles,SYC,2020-07-16,108
Seychelles,SYC,2020-07-17,108
Seychelles,SYC,2020-07-18,108
Seychelles,SYC,2020-07-19,108
Seychelles,SYC,2020-07-20,108
Seychelles,SYC,2020-07-21,108
Seychelles,SYC,2020-07-22,108
Seychelles,SYC,2020-07-23,108
Seychelles,SYC,2020-07-24,108
Seychelles,SYC,2020-07-25,114
Seychelles,SYC,2020-07-26,114
Seychelles,SYC,2020-07-27,114
Seychelles,SYC,2020-07-28,114
Seychelles,SYC,2020-07-29,114
Seychelles,SYC,2020-07-30,114
Seychelles,SYC,2020-07-31,114
Seychelles,SYC,2020-08-01,114
Seychelles,SYC,2020-08-02,114
Seychelles,SYC,2020-08-03,114
Seychelles,SYC,2020-08-04,114
Seychelles,SYC,2020-08-05,126
Seychelles,SYC,2020-08-06,126
Seychelles,SYC,2020-08-07,126
Seychelles,SYC,2020-08-08,126
Seychelles,SYC,2020-08-09,126
Seychelles,SYC,2020-08-10,126
Seychelles,SYC,2020-08-11,127
Seychelles,SYC,2020-08-12,127
Seychelles,SYC,2020-08-13,127
Seychelles,SYC,2020-08-14,127
Seychelles,SYC,2020-08-15,127
Seychelles,SYC,2020-08-16,127
Seychelles,SYC,2020-08-17,127
Seychelles,SYC,2020-08-18,127
Seychelles,SYC,2020-08-19,132
Seychelles,SYC,2020-08-20,132
Seychelles,SYC,2020-08-21,132
Seychelles,SYC,2020-08-22,132
Seychelles,SYC,2020-08-23,132
Seychelles,SYC,2020-08-24,132
Seychelles,SYC,2020-08-25,136
Seychelles,SYC,2020-08-26,136
Seychelles,SYC,2020-08-27,136
Seychelles,SYC,2020-08-28,136
Seychelles,SYC,2020-08-29,136
Seychelles,SYC,2020-08-30,136
Seychelles,SYC,2020-08-31,136
Seychelles,SYC,2020-09-01,136
Seychelles,SYC,2020-09-02,136
Seychelles,SYC,2020-09-03,136
Seychelles,SYC,2020-09-04,136
Seychelles,SYC,2020-09-05,136
Seychelles,SYC,2020-09-06,136
Seychelles,SYC,2020-09-07,137
Seychelles,SYC,2020-09-08,137
Seychelles,SYC,2020-09-09,137
Seychelles,SYC,2020-09-10,137
Seychelles,SYC,2020-09-11,138
